ZIP Code,ZIP Code Tabulation Area (ZCTA) Map,ZCTA UNS (/5),ZCTA UNS,Population Size,State,All-Cause Mortality,Associate Degree or Higher,Asthma,Below 200% Federal Poverty Level,Below Poverty Level,Broadband Access,Cervical,Chlamydia,Diphtheria Tetanus Pertussis 3 Dose (DTP3) Coverage,Dental Visit,Diabetes,Drug Mortality,Foreign Born,Health Center Penetration,Health Center Penetration Total Population,Housing Stress,Life Expectancy,Healthy Food,Linguistic Isolation,Low Birthweight,No High School Diploma,No High School Diploma Age 25+,Vehicle Access,Non White,Obesity,Pap Smear Screening,Poor Mental Health,Poor Physical Health,Preterm Births,Preventable Hospital Stays,Single-Parent Household,Smoking,Under 5 Mortality,Unemployment,Uninsured,Violent Crime,All-Cause Mortality (Percentile),Associate Degree or Higher (Percentile),Asthma (Percentile),Below 200% Federal Poverty Level (Percentile),Below Poverty Level (Percentile),Broadband Access (Percentile),Cervical (Percentile),Chlamydia (Percentile),Diphtheria Tetanus Pertussis 3 Dose (DTP3) Coverage (Percentile),Dental Visit (Percentile),Diabetes (Percentile),Drug Mortality,Foreign Born (Percentile),Health Center Penetration (Percentile),Health Center Penetration Total Population (Percentile),Housing Stress (Percentile),Life Expectancy (Percentile),Healthy Food (Percentile),Linguistic Isolation (Percentile),Low Birthweight (Percentile),No High School Diploma (Percentile),No High School Diploma Age 25+ (Percentile),Vehicle Access,Non White (Percentile),Obesity (Percentile),Pap Smear Screening (Percentile),Poor Mental Health (Percentile),Poor Physical Health (Percentile),Preterm Births (Percentile),Preventable Hospital Stays (Percentile),Single-Parent Household (Percentile),Smoking (Percentile),Under 5 Mortality (Percentile),Unemployment (Percentile),Uninsured (Percentile),Violent Crime (Percentile),
36043,36043,14,72.35,3805,AL,1240.00,0.34,11.31,0.35,0.11,0.68,83.35,1024.89,91.20,56.33,17.39,12.12,0.14,0.25,0.09,0.25,74.86,0.08,4.10,0.10,0.15,0.16,0.02,0.03,41.05,82.18,18.81,15.80,0.13,3641.59,0.38,21.55,8.51,8.30,0.11,583.61,98.80,46.12,81.23,62.25,53.15,88.14,32.62,97.40,43.01,73.62,96.02,5.98,44.63,45.37,38.39,56.76,88.73,51.41,75.13,94.87,74.23,78.84,34.27,67.69,83.20,11.63,83.44,87.62,95.23,87.13,84.25,77.34,91.96,82.90,75.12,90.17,
35756,35756,5,24.37,22339,AL,,0.66,9.53,0.10,0.05,0.93,87.04,365.49,91.20,69.93,9.25,17.52,0.28,0.17,0.02,0.16,77.73,0.29,2.40,0.10,0.06,0.04,0.02,0.24,36.26,85.57,15.34,9.14,0.12,2755.82,0.13,12.87,8.51,3.80,0.03,261.59,,6.39,21.90,8.28,21.81,16.86,3.96,55.73,43.01,16.47,22.72,17.69,9.56,56.78,69.76,9.96,58.24,93.38,64.93,94.87,27.85,22.45,26.28,16.68,46.69,0.85,38.72,10.54,94.37,50.70,32.28,14.50,91.96,43.80,26.40,54.33,
35757,35757,6,29.52,17617,AL,810.00,0.61,9.43,0.12,0.05,0.94,87.10,595.32,91.20,70.05,8.86,23.81,0.29,0.19,0.02,0.16,77.80,0.09,1.60,0.10,0.07,0.07,0.02,0.20,40.39,84.86,15.19,8.95,0.13,2624.92,0.16,12.29,8.51,4.10,0.05,600.58,62.21,9.32,19.08,10.61,18.49,12.85,3.67,81.59,43.01,16.09,18.19,36.47,8.24,52.90,66.06,12.10,57.01,56.50,57.20,94.87,34.70,37.60,35.35,22.73,79.46,1.66,36.27,9.13,96.08,43.91,42.34,12.11,91.96,47.52,41.24,91.27,
35802,35802,8,39.38,23552,AL,780.00,0.58,9.10,0.24,0.09,0.92,84.91,602.20,91.20,69.70,10.89,24.00,0.23,0.17,0.04,0.24,77.81,0.12,1.30,0.10,0.05,0.04,0.02,0.17,38.50,82.86,14.30,10.20,0.12,2621,0.15,11.41,8.51,3.60,0.08,610.72,54.38,11.48,11.29,35.64,41.07,19.41,15.58,82.20,43.01,17.27,45.85,37.06,16.89,56.58,56.34,50.81,56.98,66.13,53.40,94.87,20.74,21.55,34.16,28.36,66.05,7.32,24.51,20.53,94.30,43.64,39.59,9.06,91.96,41.24,58.33,91.99,
35647,35647,11,55.13,1191,AL,850.00,0.27,9.55,0.24,0.07,0.79,84.20,296.70,91.20,67.17,10.26,15.64,0.17,0,0,0.24,77.70,0.02,0,0.10,0.15,0.15,0.02,0.13,34.99,82.45,16.76,11.51,0.12,2795,0.05,16.47,8.51,1.00,0.11,160.12,70.23,65.88,22.20,35.62,28.87,66.85,22.25,42.30,43.01,27.21,36.56,13.14,32.75,92.28,91.23,51.14,58.47,16.45,14.63,94.87,73.58,76.61,29.49,38.67,37.14,9.74,59.79,37.92,86.98,52.42,14.89,37.35,91.96,17.18,72.94,29.93,
35801,35801,6,32.14,21653,AL,780.00,0.57,9.13,0.20,0.10,0.89,85.72,602.20,91.20,69.08,10.34,24.00,0.29,0.34,0.06,0.20,77.81,0.04,2.10,0.10,0.11,0.11,0.05,0.25,38.81,83.65,14.69,10.24,0.12,2621,0.27,12.20,8.51,3.20,0.06,610.72,54.38,11.82,12.40,25.68,47.54,31.14,9.82,82.20,43.01,19.46,37.84,37.06,8.81,36.82,48.16,29.88,56.98,32.33,62.44,94.87,60.97,60.46,62.28,15.44,68.65,4.34,29.27,21.17,92.90,43.64,68.22,11.76,91.96,36.30,45.85,91.99,
35804,35801,6,32.14,21653,AL,780.00,0.57,9.13,0.20,0.10,0.89,85.72,602.20,91.20,69.08,10.34,24.00,0.29,0.34,0.06,0.20,77.81,0.04,2.10,0.10,0.11,0.11,0.05,0.25,38.81,83.65,14.69,10.24,0.12,2621,0.27,12.20,8.51,3.20,0.06,610.72,54.38,11.82,12.40,25.68,47.54,31.14,9.82,82.20,43.01,19.46,37.84,37.06,8.81,36.82,48.16,29.88,56.98,32.33,62.44,94.87,60.97,60.46,62.28,15.44,68.65,4.34,29.27,21.17,92.90,43.64,68.22,11.76,91.96,36.30,45.85,91.99,
35671,35671,16,78.20,1874,AL,,0.24,10.40,0.43,0.18,0.82,85.67,296.70,91.20,61.98,13.20,15.64,0.05,0.07,0.03,0.23,77.70,0.25,12.20,0.10,0.16,0.19,0.06,-0.08,40.19,80.83,16.91,12.61,0.13,2795,0.31,17.51,8.51,12.20,0.11,160.12,,72.58,52.42,77.63,75.21,59.08,10.24,42.30,43.01,52.68,75.62,13.14,80.87,72.99,61.04,46.20,58.47,90.77,91.47,94.87,77.47,84.01,68.52,86.93,78.10,23.89,62.20,54.22,96.79,52.42,75.63,46.92,91.96,92.22,74.41,29.93,
35699,35601,17,83.54,33255,AL,910.00,0.28,11.19,0.46,0.19,0.77,81.73,475.50,91.20,54.46,14.64,31.24,0.07,0.21,0.09,0.30,75.50,0.17,8.20,0.10,0.23,0.23,0.06,-0.08,45.92,80.47,19.88,15.17,0.12,3113,0.37,21.67,8.51,5.30,0.14,180.73,81.70,60.54,77.67,81.79,80.16,73.61,54.96,69.02,43.01,79.20,86.16,57.24,76.78,50.83,37.62,74.48,83.98,79.19,86.63,94.87,90.40,90.53,69.69,87.37,97.40,29.02,90.44,83.00,92.32,68.50,83.59,78.05,91.96,61.43,82.55,36.06,
35763,35763,3,15.20,19243,AL,760.00,0.68,8.71,0.10,0.03,0.96,88.25,602.20,91.20,74.53,8.14,24.00,0.34,0.22,0.02,0.14,77.81,0.04,1.10,0.10,0.05,0.04,0,0.41,37.53,85.87,13.62,8.33,0.12,2621,0.10,10.44,8.51,2.80,0.02,610.72,48.78,5.56,6.44,7.17,9.68,7.57,1.26,82.20,43.01,5.90,11.35,37.06,3.90,49.22,67.19,5.38,56.98,28.91,50.44,94.87,20.46,20.92,17.00,4.56,57.71,0.60,16.42,5.61,87.23,43.64,25.60,6.37,91.96,31.64,17.18,91.99,
38460,38460,13,66.27,1482,TN,1040.00,0.21,10.99,0.28,0.07,0.72,81.62,409.30,88.30,53.40,13.22,40.78,0.20,0.03,0.01,0.12,74.37,0.21,0,0.09,0.22,0.23,0,0.28,34.29,81.91,19.85,15.38,0.11,2860,0.13,25.08,7.34,0,0.12,311.22,93.85,80.34,72.41,46.47,29.77,83.42,56.30,61.92,77.22,82.12,75.92,77.66,24.57,80.81,76.62,2.26,91.72,85.85,14.63,79.38,89.57,89.82,8.21,12.45,32.80,13.42,90.30,84.68,76.72,55.68,31.60,92.00,72.83,6.93,77.67,62.57,
38449,38449,14,67.58,2847,TN,1010.00,0.30,10.52,0.30,0.13,0.75,82.01,363.62,88.30,56.92,13.14,36.65,0.17,0.01,0,0.16,74.65,0,1.40,0.09,0.17,0.18,0.03,0.22,34.57,79.58,18.03,14.43,0.11,2725.14,0.15,21.46,7.34,5.10,0.10,381.38,92.05,56.23,57.17,50.78,62.05,77.53,51.08,55.51,77.22,71.67,75.07,70.11,34.56,83.46,80.36,9.73,90.03,7.64,54.77,79.38,80.59,82.21,36.80,20.73,34.42,43.15,76.31,76.28,79.57,49.17,38.26,76.76,72.83,59.39,69.04,72.77,
35803,35803,5,27.14,27915,AL,760.00,0.60,9.04,0.16,0.07,0.93,85.79,602.20,91.20,70.86,9.96,24.00,0.26,0.25,0.04,0.16,77.81,0.05,3.20,0.10,0.05,0.04,0.02,0.24,38.61,84.30,14.52,9.81,0.12,2621,0.18,12.01,8.51,2.70,0.06,610.72,48.78,10.38,10.65,18.91,31.37,15.40,9.58,82.20,43.01,13.78,32.02,37.06,11.79,45.49,55.73,10.48,56.98,38.50,70.42,94.87,20.79,19.31,33.96,17.20,67.07,2.69,27.30,16.31,86.41,43.64,46.58,11.21,91.96,30.60,45.53,91.99,
35739,35739,11,54.19,4887,AL,860.00,0.24,10.30,0.28,0.10,0.85,82.92,407.34,91.20,60.92,11.29,18.67,0.20,0.18,0.05,0.25,77.74,0.10,0.40,0.10,0.15,0.15,0.09,0.21,39.41,81.73,18.60,12.89,0.12,2731.99,0.10,19.29,8.51,2.60,0.08,323.31,73.26,71.85,47.49,44.50,47.93,46.51,38.22,61.62,43.01,57.13,51.92,20.43,25.09,54.48,51.53,57.03,58.07,62.58,37.44,94.87,73.42,75.11,82.41,21.77,73.07,15.02,81.56,57.88,85.97,49.63,25.67,61.70,91.96,29.63,61.38,64.68,
35775,35775,16,81.25,554,AL,,0.19,11.19,0.57,0,0.70,82.56,475.50,91.20,56.95,15.13,31.24,0.04,0,0,0.15,75.50,,0,0.10,0.19,0.20,0,0,45.72,78.75,19.51,15.49,0.11,3113,0,22.49,8.51,0,0.12,180.73,,84.76,77.68,92.08,5.36,85.70,43.67,69.02,43.01,71.58,88.80,57.24,83.96,92.28,91.23,8.76,83.98,,14.63,94.87,84.45,85.86,8.21,76.50,97.22,57.95,88.55,85.50,82.59,68.50,5.03,82.63,91.96,6.93,77.19,36.06,
35649,35649,5,24.92,83,AL,,0.69,9.76,0.13,0,1.00,86.92,296.70,91.20,68.60,12.38,15.64,0.35,0,0,0.15,77.70,,0,0.10,0.07,0.03,0,0.41,37.36,79.50,14.88,11.84,0.11,2795,0,14.95,8.51,0,0,160.12,,5.27,28.27,13.18,2.63,2.09,4.32,42.30,43.01,21.18,66.78,13.14,3.54,92.28,91.23,8.41,58.47,,14.63,94.87,34.70,13.79,8.21,4.68,56.11,44.53,31.95,42.74,82.57,52.42,5.03,25.64,91.96,6.93,4.67,29.93,
36040,36040,17,83.04,3629,AL,1260.00,0.25,12.65,0.58,0.20,0.53,83.12,963.40,91.20,47.07,20.32,10.25,0.02,0.45,0.25,0.33,72.14,0.17,0.10,0.10,0.17,0.17,0.14,-0.46,48.98,78.20,20.43,16.72,0.15,3619,0.52,23.79,8.51,6.20,0.13,671.02,98.93,70.84,96.16,92.37,81.96,96.08,35.48,96.83,43.01,94.12,99.03,3.17,87.71,29.47,15.69,81.49,98.11,79.97,30.22,94.87,81.09,79.49,91.25,98.64,99.31,64.44,92.95,92.50,99.52,86.67,93.08,88.01,91.96,69.96,79.74,94.80,
35806,35806,9,44.69,25758,AL,800.00,0.63,10.06,0.24,0.10,0.93,84.08,602.20,91.20,64.88,10.02,24.00,0.24,0.23,0.06,0.27,77.81,0.11,2.00,0.10,0.04,0.05,0.04,0.03,42.21,82.36,17.04,9.67,0.13,2621,0.36,13.06,8.51,1.30,0.08,610.72,59.65,8.04,38.92,36.57,48.73,15.61,23.79,82.20,43.01,38.37,33.09,37.06,14.90,47.64,48.98,63.64,56.98,64.19,61.50,94.87,19.04,24.64,52.05,67.31,88.74,10.35,63.92,14.73,96.71,43.64,82.24,15.36,91.96,18.85,60.86,91.99,
35747,35747,9,45.76,5821,AL,,0.40,10.11,0.27,0.07,0.90,83.26,339.00,91.20,61.72,12.08,28.31,0.23,0.11,0.03,0.18,74.63,0.05,0.10,0.10,0.12,0.12,0.02,0.28,34.26,84.26,18.68,13.85,0.11,2915,0.33,20.01,8.51,1.10,0.05,286.27,,32.67,41.82,44.11,29.03,28.37,33.74,50.90,43.01,53.85,62.94,50.11,18.11,65.25,61.39,18.77,90.14,37.79,30.22,94.87,62.52,65.80,34.02,12.91,32.65,2.78,82.22,70.15,83.22,58.42,79.42,67.18,91.96,17.73,36.07,59.24,
35759,35759,5,26.93,10557,AL,790.00,0.50,9.58,0.11,0.03,0.90,86.35,602.20,91.20,67.81,9.86,24.00,0.27,0.39,0.04,0.18,77.81,0.13,0.30,0.10,0.08,0.08,0.01,0.20,41.63,84.54,15.93,10.29,0.13,2621,0.13,14.22,8.51,8.10,0.05,610.72,55.76,18.85,22.52,10.11,11.52,27.82,6.71,82.20,43.01,24.29,30.66,37.06,10.34,33.05,53.87,19.25,56.98,70.73,35.02,94.87,45.08,48.30,21.15,22.99,86.10,2.19,47.31,21.48,96.15,43.64,32.28,21.21,91.96,82.00,42.06,91.99,
35805,35805,18,89.80,19187,AL,730.00,0.27,11.95,0.66,0.35,0.85,76.78,602.20,91.20,43.74,15.16,24.00,-0.01,0.33,0.21,0.41,77.81,0.29,10.40,0.10,0.21,0.23,0.14,-0.35,50.96,76.30,23.84,16.32,0.14,2621,0.63,24.99,8.51,7.10,0.22,610.72,40.32,65.41,91.07,95.68,95.28,46.95,93.38,82.20,43.01,97.28,88.88,37.06,93.97,37.44,18.83,92.44,56.98,93.39,89.62,94.87,88.33,90.08,91.49,97.19,99.75,79.81,98.82,90.66,98.04,43.64,95.91,91.74,91.96,76.49,94.51,91.99,
35807,35805,18,89.80,19187,AL,730.00,0.27,11.95,0.66,0.35,0.85,76.78,602.20,91.20,43.74,15.16,24.00,-0.01,0.33,0.21,0.41,77.81,0.29,10.40,0.10,0.21,0.23,0.14,-0.35,50.96,76.30,23.84,16.32,0.14,2621,0.63,24.99,8.51,7.10,0.22,610.72,40.32,65.41,91.07,95.68,95.28,46.95,93.38,82.20,43.01,97.28,88.88,37.06,93.97,37.44,18.83,92.44,56.98,93.39,89.62,94.87,88.33,90.08,91.49,97.19,99.75,79.81,98.82,90.66,98.04,43.64,95.91,91.74,91.96,76.49,94.51,91.99,
38477,38477,14,67.82,3411,TN,1040.00,0.21,10.63,0.32,0.12,0.78,82.80,409.30,88.30,56.39,13.67,40.78,0.15,0.02,0.01,0.25,74.37,0.04,0.30,0.09,0.11,0.12,0,0.07,34.31,79.83,18.03,14.83,0.11,2860,0.14,22.92,7.34,3.50,0.07,311.22,93.85,79.99,61.00,56.26,54.32,71.36,40.14,61.92,77.22,73.44,79.66,77.66,41.46,82.25,77.67,55.25,91.72,32.71,35.02,79.38,58.68,64.36,17.85,57.55,33.01,38.51,76.29,80.14,81.74,55.68,34.31,84.54,72.83,40.02,52.74,62.57,
36521,36521,11,57.20,5165,AL,940.00,0.17,10.82,0.27,0.09,0.79,82.39,734.70,91.20,57.29,13.10,28.24,0.13,0.48,0.13,0.21,75.38,0.01,0,0.10,0.15,0.16,0.05,0.06,39.50,82.71,20.61,15.14,0.13,3330,0.17,22.49,8.51,2.60,0.12,548.15,85.92,87.31,67.76,44.23,40.33,68.67,46.18,90.27,43.01,70.50,74.75,49.91,50.09,27.46,28.90,32.66,85.15,8.18,14.63,94.87,74.06,77.13,61.05,60.24,73.58,8.07,93.67,82.85,95.49,77.60,42.55,82.67,91.96,29.63,78.10,88.80,
36575,36575,12,57.84,21950,AL,820.00,0.30,10.51,0.31,0.10,0.88,83.31,734.70,91.20,60.28,11.53,28.24,0.14,0.31,0.10,0.21,75.38,0.24,2.30,0.10,0.09,0.08,0.03,0.09,38.13,83.01,19.80,13.60,0.14,3330,0.18,20.09,8.51,2.80,0.12,548.15,63.40,55.31,56.54,54.12,47.34,35.98,33.01,90.27,43.01,59.76,55.67,49.91,44.30,39.81,36.22,36.50,85.15,89.35,64.10,94.87,47.85,48.38,45.54,52.29,62.87,6.51,90.04,67.55,97.22,77.60,46.34,67.75,91.96,31.64,76.56,88.80,
35895,35801,6,32.14,21653,AL,780.00,0.57,9.13,0.20,0.10,0.89,85.72,602.20,91.20,69.08,10.34,24.00,0.29,0.34,0.06,0.20,77.81,0.04,2.10,0.10,0.11,0.11,0.05,0.25,38.81,83.65,14.69,10.24,0.12,2621,0.27,12.20,8.51,3.20,0.06,610.72,54.38,11.82,12.40,25.68,47.54,31.14,9.82,82.20,43.01,19.46,37.84,37.06,8.81,36.82,48.16,29.88,56.98,32.33,62.44,94.87,60.97,60.46,62.28,15.44,68.65,4.34,29.27,21.17,92.90,43.64,68.22,11.76,91.96,36.30,45.85,91.99,
35950,35950,17,85.17,20580,AL,930.00,0.29,10.40,0.44,0.20,0.87,81.10,339.00,91.20,56.41,11.80,28.31,0.05,0.04,0.02,0.26,74.63,0.27,16.70,0.10,0.21,0.22,0.04,0.03,35.40,80.71,20.30,14.20,0.11,2915,0.25,20.40,8.51,5.50,0.17,286.27,85.26,60.39,51.71,79.52,82.01,40.85,62.97,50.90,43.01,73.36,59.52,50.11,82.18,79.90,70.80,60.35,90.14,92.37,94.55,94.87,88.46,88.82,47.86,67.68,39.99,25.47,92.42,74.06,81.17,58.42,65.32,69.91,91.96,63.49,89.01,59.24,
36505,36505,10,50.41,920,AL,,0.28,10.48,0.31,0.20,0.82,84.12,734.70,91.20,61.62,12.29,28.24,0.23,0.62,0.19,0.17,75.38,0,0,0.10,0.23,0.20,0.05,0.16,38.45,81.23,18.88,13.30,0.13,3330,0.09,19.04,8.51,15.20,0.15,548.15,,63.08,54.36,53.48,81.02,58.45,23.09,90.27,43.01,54.24,65.74,49.91,18.18,21.22,20.40,13.29,85.15,5.72,14.63,94.87,90.98,85.73,57.47,31.95,65.57,19.24,83.86,63.50,95.85,77.60,22.04,59.88,91.96,95.13,86.40,88.80,
35899,35816,17,83.15,13537,AL,820.00,0.41,12.08,0.64,0.31,0.77,78.36,602.20,91.20,49.92,13.33,24.00,0.02,0.38,0.22,0.51,77.81,0.14,5.00,0.10,0.11,0.15,0.09,-0.39,48.22,77.17,22.75,13.14,0.15,2621,0.53,19.46,8.51,9.70,0.15,610.72,63.40,31.55,92.19,95.08,93.58,74.12,86.89,82.20,43.01,89.79,76.96,37.06,88.49,33.97,17.60,97.76,56.98,72.43,78.65,94.87,61.09,75.18,83.02,97.76,99.02,74.32,97.98,61.67,99.48,43.64,93.45,63.04,91.96,87.56,85.94,91.99,
35813,35824,6,29.91,9129,AL,,0.70,9.40,0.16,0.06,0.98,85.18,602.20,91.20,68.28,7.18,24.00,0.34,0.21,0.03,0.14,77.81,0.04,2.40,0.10,0.03,0.02,0.02,0.20,39.37,83.46,16.36,7.75,0.13,2621,0.39,11.45,8.51,4.60,0.05,610.72,,4.68,18.37,19.15,26.46,5.50,13.72,82.20,43.01,22.57,5.10,37.06,4.21,51.01,59.37,4.84,56.98,29.03,64.93,94.87,9.96,9.23,34.06,24.21,72.70,4.87,53.59,3.18,95.95,43.64,85.63,9.16,91.96,53.64,42.04,91.99,
35824,35824,6,29.91,9129,AL,,0.70,9.40,0.16,0.06,0.98,85.18,602.20,91.20,68.28,7.18,24.00,0.34,0.21,0.03,0.14,77.81,0.04,2.40,0.10,0.03,0.02,0.02,0.20,39.37,83.46,16.36,7.75,0.13,2621,0.39,11.45,8.51,4.60,0.05,610.72,,4.68,18.37,19.15,26.46,5.50,13.72,82.20,43.01,22.57,5.10,37.06,4.21,51.01,59.37,4.84,56.98,29.03,64.93,94.87,9.96,9.23,34.06,24.21,72.70,4.87,53.59,3.18,95.95,43.64,85.63,9.16,91.96,53.64,42.04,91.99,
35894,35824,6,29.91,9129,AL,,0.70,9.40,0.16,0.06,0.98,85.18,602.20,91.20,68.28,7.18,24.00,0.34,0.21,0.03,0.14,77.81,0.04,2.40,0.10,0.03,0.02,0.02,0.20,39.37,83.46,16.36,7.75,0.13,2621,0.39,11.45,8.51,4.60,0.05,610.72,,4.68,18.37,19.15,26.46,5.50,13.72,82.20,43.01,22.57,5.10,37.06,4.21,51.01,59.37,4.84,56.98,29.03,64.93,94.87,9.96,9.23,34.06,24.21,72.70,4.87,53.59,3.18,95.95,43.64,85.63,9.16,91.96,53.64,42.04,91.99,
35543,35543,18,92.09,1266,AL,1030.00,0.14,11.00,0.64,0.27,0.60,80.32,246.20,91.20,52.43,13.75,13.24,0.05,0.02,0.01,0.31,74.69,0.01,0.90,0.10,0.40,0.39,0.03,0.01,40.22,78.04,20.40,16.39,0.11,3916,0.43,24.45,8.51,21.30,0.09,295.90,93.26,91.80,73.57,95.33,90.12,93.57,71.69,29.62,43.01,84.56,80.26,7.95,82.20,83.04,74.51,76.34,89.80,8.00,47.38,94.87,98.33,97.96,36.84,71.46,78.35,66.63,92.82,90.92,83.40,91.65,88.81,90.28,91.96,97.66,64.82,60.60,
35897,35808,7,37.10,967,AL,590.00,0.55,8.71,0.19,0.10,0.98,85.58,602.20,91.20,66.33,3.43,24.00,0.27,0,0,0.17,77.81,0.17,3.90,0.10,0.01,0,0,0.23,34.88,85.70,18.93,6.08,0.12,2621,0.19,10.73,8.51,3.60,0.02,610.72,9.97,13.64,6.50,23.72,47.48,5.15,10.85,82.20,43.01,31.15,0.52,37.06,10.82,92.28,91.23,15.64,56.98,80.69,74.20,94.87,5.98,3.07,8.21,17.95,36.38,0.73,84.31,0.40,92.92,43.64,50.76,7.13,91.96,41.24,17.14,91.99,
35898,35808,7,37.10,967,AL,590.00,0.55,8.71,0.19,0.10,0.98,85.58,602.20,91.20,66.33,3.43,24.00,0.27,0,0,0.17,77.81,0.17,3.90,0.10,0.01,0,0,0.23,34.88,85.70,18.93,6.08,0.12,2621,0.19,10.73,8.51,3.60,0.02,610.72,9.97,13.64,6.50,23.72,47.48,5.15,10.85,82.20,43.01,31.15,0.52,37.06,10.82,92.28,91.23,15.64,56.98,80.69,74.20,94.87,5.98,3.07,8.21,17.95,36.38,0.73,84.31,0.40,92.92,43.64,50.76,7.13,91.96,41.24,17.14,91.99,
37334,37334,16,80.12,23573,TN,970.00,0.28,10.89,0.35,0.12,0.71,81.92,309.16,88.30,54.24,14.07,31.82,0.11,0.02,0.01,0.25,75.05,0.12,0.70,0.09,0.13,0.13,0.07,0.06,37.47,80.09,18.69,15.28,0.11,2568.59,0.23,22.00,7.34,6.10,0.11,457.04,89.07,61.82,69.03,61.73,55.50,85.05,52.38,44.32,77.22,79.89,82.59,58.59,60.34,82.29,77.47,53.86,87.50,67.78,43.76,79.38,69.10,70.46,75.84,61.73,57.08,34.68,82.29,83.95,82.14,40.74,59.68,79.97,72.83,69.11,73.40,82.09,
38488,38488,12,58.72,2167,TN,1020.00,0.30,10.30,0.19,0.07,0.77,82.89,310.40,88.30,56.70,12.21,31.84,0.20,0,0,0.15,74.99,0.02,0.60,0.09,0.06,0.06,0.06,0.17,36.58,80.79,18.40,13.91,0.11,2568,0.18,21.30,7.34,1.20,0.07,463.13,92.41,57.16,48.62,23.67,32.74,72.88,38.85,44.53,77.22,72.45,64.81,58.66,25.94,92.28,91.23,6.47,87.78,18.18,41.72,79.38,30.04,35.94,65.30,28.52,49.36,24.48,79.77,70.82,76.09,40.69,47.60,75.83,72.83,18.26,52.85,82.52,
36582,36582,14,69.75,24087,AL,910.00,0.29,10.96,0.40,0.18,0.84,82.06,734.70,91.20,57.13,13.52,28.24,0.12,0.47,0.19,0.28,75.38,0.26,1.50,0.10,0.15,0.15,0.06,0.03,40.04,81.69,20.51,14.82,0.14,3330,0.35,21.16,8.51,4.10,0.14,548.15,81.70,58.15,71.48,72.88,75.93,52.70,50.58,90.27,43.01,70.97,78.57,49.91,54.35,27.94,21.14,66.72,85.15,91.64,56.03,94.87,73.19,74.79,68.61,69.17,77.30,15.35,93.28,80.02,97.20,77.60,81.25,75.01,91.96,47.52,83.41,88.80,
36754,36754,14,67.77,594,AL,1120.00,0.03,11.99,0.42,0.18,0.82,83.78,658.00,91.20,51.43,19.77,9.67,0.56,0.48,0.20,0.29,73.56,0.15,0,0.10,0.60,0.67,0.17,-0.50,50.94,78.09,18.59,15.60,0.16,3880,0.52,21.68,8.51,19.30,0.05,449.42,96.96,97.49,91.38,75.91,77.46,57.11,27.33,86.58,43.01,86.82,98.72,2.40,0.32,27.56,19.79,69.65,95.18,76.41,14.63,94.87,99.63,99.72,93.86,99.00,99.74,66.14,81.47,86.29,99.73,91.03,92.78,78.13,91.96,97.10,38.71,81.35,
35548,35548,17,84.06,2066,AL,1040.00,0.19,10.44,0.52,0.22,0.72,82.51,246.20,91.20,58.20,12.87,13.24,0.05,0.01,0.01,0.20,74.69,0.05,0,0.10,0.23,0.25,0.04,0.04,37.86,80.22,18.29,14.81,0.11,3916,0.18,20.25,8.51,6.40,0.20,295.90,93.85,84.03,53.67,88.09,84.72,83.57,44.23,29.62,43.01,67.47,72.42,7.95,81.07,83.36,77.31,26.16,89.80,40.34,14.63,94.87,90.21,92.30,53.99,65.09,60.51,32.53,78.80,79.96,83.56,91.65,46.24,68.89,91.96,71.52,93.03,60.60,
35670,35670,14,67.67,6667,AL,1000.00,0.27,10.30,0.33,0.22,0.76,83.70,475.50,91.20,63.99,11.50,31.24,0.14,0.07,0.02,0.20,75.50,0.12,0.10,0.10,0.19,0.19,0.05,0.17,41.29,80.87,18.10,13.00,0.11,3113,0.07,19.00,8.51,4.30,0.15,180.73,91.36,63.72,47.64,57.52,85.18,76.69,28.15,69.02,43.01,42.81,55.15,57.24,44.25,72.81,65.22,27.03,83.98,68.30,30.22,94.87,84.40,83.67,59.64,30.07,84.44,23.40,77.11,59.53,83.83,68.50,18.43,59.61,91.96,50.03,86.09,36.06,
35814,35816,17,83.15,13537,AL,820.00,0.41,12.08,0.64,0.31,0.77,78.36,602.20,91.20,49.92,13.33,24.00,0.02,0.38,0.22,0.51,77.81,0.14,5.00,0.10,0.11,0.15,0.09,-0.39,48.22,77.17,22.75,13.14,0.15,2621,0.53,19.46,8.51,9.70,0.15,610.72,63.40,31.55,92.19,95.08,93.58,74.12,86.89,82.20,43.01,89.79,76.96,37.06,88.49,33.97,17.60,97.76,56.98,72.43,78.65,94.87,61.09,75.18,83.02,97.76,99.02,74.32,97.98,61.67,99.48,43.64,93.45,63.04,91.96,87.56,85.94,91.99,
35816,35816,17,83.15,13537,AL,820.00,0.41,12.08,0.64,0.31,0.77,78.36,602.20,91.20,49.92,13.33,24.00,0.02,0.38,0.22,0.51,77.81,0.14,5.00,0.10,0.11,0.15,0.09,-0.39,48.22,77.17,22.75,13.14,0.15,2621,0.53,19.46,8.51,9.70,0.15,610.72,63.40,31.55,92.19,95.08,93.58,74.12,86.89,82.20,43.01,89.79,76.96,37.06,88.49,33.97,17.60,97.76,56.98,72.43,78.65,94.87,61.09,75.18,83.02,97.76,99.02,74.32,97.98,61.67,99.48,43.64,93.45,63.04,91.96,87.56,85.94,91.99,
